time,generation biomass,generation fossil brown coal/lignite,generation fossil gas,generation fossil hard coal,generation fossil oil,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind onshore,forecast solar day ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual,Total Load % Difference from Forecasted Value,Price % Difference from Forecasted Value,SEASON
1/16/2017 0:00,330,595,4172,6343,210,2122,639,480,7106,56,101,36,279,10283,18,10199,27043,27068,57.29,66.1,0.09%,15.38%,WINTER
1/16/2017 1:00,332,603,3928,6040,206,3209,628,494,7106,56,99,36,275,10356,14,10311,24853,24922,51.38,60.14,0.28%,17.05%,WINTER
1/16/2017 2:00,333,571,3699,5449,205,3914,619,379,7106,56,101,31,277,10692,11,10561,23608,23619,48.01,56.67,0.05%,18.04%,WINTER
1/16/2017 3:00,330,457,3698,4958,204,4269,625,316,7105,55,100,33,274,10936,10,10933,23035,23176,41.89,51.62,0.61%,23.23%,WINTER
1/16/2017 4:00,331,375,3599,4593,204,4280,615,260,7102,56,99,33,264,10939,11,10867,23041,22863,40.98,49.02,-0.77%,19.62%,WINTER
1/16/2017 5:00,329,542,3851,5396,204,4020,610,455,7098,57,98,33,271,11029,10,11064,23810,23788,48.98,56.79,-0.09%,15.95%,WINTER
1/16/2017 6:00,325,605,4264,6490,202,2504,617,669,7097,56,100,33,275,11048,11,11061,26798,27035,58.01,66.28,0.88%,14.26%,WINTER
1/16/2017 7:00,328,613,4993,6957,217,213,636,1476,7094,56,99,43,276,11155,22,11057,31922,32351,67.44,74.29,1.34%,10.16%,WINTER
1/16/2017 8:00,324,623,5554,7179,256,0,669,3084,7101,54,100,67,278,11159,85,11172,35621,36036,75.55,84.14,1.17%,11.37%,WINTER
1/16/2017 9:00,317,634,5602,7205,258,0,712,3622,7105,52,95,775,278,11071,697,11077,36662,37265,78.33,87.17,1.64%,11.29%,WINTER
1/16/2017 10:00,313,634,5651,7190,264,0,719,3950,7103,52,96,1918,278,10877,1654,10967,37455,37692,79.67,89.39,0.63%,12.20%,WINTER
1/16/2017 11:00,321,632,5592,7190,269,0,725,2915,7102,53,96,3026,275,10593,2725,10721,37355,37161,78.87,88,-0.52%,11.58%,WINTER
1/16/2017 12:00,326,594,5352,7167,271,0,729,2030,7103,51,98,3630,276,11255,3551,10805,36877,36627,77.15,86.31,-0.68%,11.87%,WINTER
1/16/2017 13:00,325,585,5135,7195,275,1,737,1554,7103,51,97,3677,276,11912,3760,11657,36603,36550,76.5,84.4,-0.14%,10.33%,WINTER
1/16/2017 14:00,321,580,4731,6737,277,81,726,1094,7102,52,100,3489,275,12389,3558,12269,35369,35333,72.99,81.81,-0.10%,12.08%,WINTER
1/16/2017 15:00,317,581,4862,6765,277,107,740,978,7101,53,103,3201,272,12540,3153,12512,34766,34814,70.49,78.9,0.14%,11.93%,WINTER
1/16/2017 16:00,319,594,5046,6914,280,190,724,1274,7101,54,105,2628,277,12467,2424,12500,34641,34559,70.25,78.59,-0.24%,11.87%,WINTER
1/16/2017 17:00,303,607,5430,6851,280,1,733,1825,7101,54,100,1499,283,12221,1258,12242,35056,34907,74.69,83.31,-0.43%,11.54%,WINTER
1/16/2017 18:00,320,624,5780,6760,281,0,782,4040,7101,52,104,405,276,12082,426,12014,37075,36845,80.19,90.77,-0.62%,13.19%,WINTER
1/16/2017 19:00,322,657,6003,6748,284,0,808,4809,7102,54,104,128,289,11960,77,11975,38509,38147,83.69,93.82,-0.94%,12.10%,WINTER
1/16/2017 20:00,319,657,5930,6731,283,0,807,4941,7102,55,105,105,284,11833,40,11875,38788,38446,83.92,93.54,-0.88%,11.46%,WINTER
1/16/2017 21:00,301,656,5974,6737,286,0,806,3773,7104,55,103,74,275,11719,36,11706,38074,37607,80,88.89,-1.23%,11.11%,WINTER
1/16/2017 22:00,298,629,5330,6715,292,0,769,2771,7103,56,104,33,273,11793,12,11654,35130,34724,77.69,85.93,-1.16%,10.61%,WINTER
1/16/2017 23:00,294,568,4935,6536,293,39,718,1137,7103,55,105,30,269,11875,16,11814,31723,31226,69.48,77.83,-1.57%,12.02%,WINTER
1/17/2017 0:00,283,573,4239,6281,276,371,690,776,7103,55,101,30,269,11876,14,11770,29289,28706,62.58,69.03,-1.99%,10.31%,WINTER
1/17/2017 1:00,286,575,4054,6158,277,1486,669,698,7103,55,102,31,265,11871,8,11965,26899,26430,58.23,67.01,-1.74%,15.08%,WINTER
1/17/2017 2:00,283,572,3859,6065,274,2230,656,669,7102,56,103,31,261,11760,15,11723,25509,25148,54.06,62.4,-1.42%,15.43%,WINTER
1/17/2017 3:00,279,554,3954,5901,271,2508,659,536,7104,57,100,31,258,11874,9,11802,24967,24789,51,59.11,-0.71%,15.90%,WINTER
1/17/2017 4:00,284,538,3955,5988,263,2524,652,473,7104,58,101,31,268,11777,9,11770,24766,24733,50.02,56.75,-0.13%,13.45%,WINTER
1/17/2017 5:00,282,579,3857,6194,270,2329,651,495,7106,58,97,31,268,11950,10,11843,25465,25262,52.17,59.36,-0.80%,13.78%,WINTER
1/17/2017 6:00,284,589,4063,6197,270,1222,658,757,7105,58,94,31,270,12178,10,12114,28160,27948,58.83,67.23,-0.75%,14.28%,WINTER
1/17/2017 7:00,296,628,5224,6577,276,112,697,1932,7102,58,91,41,262,12241,13,12240,33301,32867,71.1,77.52,-1.30%,9.03%,WINTER
1/17/2017 8:00,309,598,5671,6653,290,0,722,3727,7102,59,94,65,265,12163,84,12148,36788,36082,80.15,88.37,-1.92%,10.26%,WINTER
1/17/2017 9:00,311,563,5864,6685,291,0,765,3375,7103,58,94,809,266,12436,663,12228,37831,37153,83,91.24,-1.79%,9.93%,WINTER
1/17/2017 10:00,298,592,5847,6624,292,0,791,3367,7103,59,95,2008,266,12595,1571,12426,38498,37865,82.51,91.9,-1.64%,11.38%,WINTER
1/17/2017 11:00,303,602,5939,6565,292,8,791,2677,7101,57,95,3065,278,13092,2609,12796,38378,37623,80.69,90.38,-1.97%,12.01%,WINTER
1/17/2017 12:00,284,582,5903,6587,292,92,788,1946,7102,58,95,3454,290,13498,3441,13378,37922,37166,79.11,88.59,-1.99%,11.98%,WINTER
1/17/2017 13:00,286,593,6055,6619,291,100,778,1664,7102,58,97,3542,290,13340,3842,13470,37635,36990,78.33,86.57,-1.71%,10.52%,WINTER
1/17/2017 14:00,289,585,5779,6509,293,292,753,1065,7102,57,99,3580,288,13279,3602,13192,36345,35643,75.55,84.27,-1.93%,11.54%,WINTER
1/17/2017 15:00,299,585,5458,6391,293,462,754,1175,7102,58,100,3399,285,13716,3174,13393,35839,35354,74.71,83.28,-1.35%,11.47%,WINTER
1/17/2017 16:00,312,558,5540,6514,294,476,765,1384,7103,57,101,2805,285,13982,2550,13792,35739,35329,74.71,82.84,-1.15%,10.88%,WINTER
1/17/2017 17:00,314,593,6043,6607,293,95,803,1945,7102,57,100,1430,285,13866,1363,13988,36293,35770,78.29,86.87,-1.44%,10.96%,WINTER
1/17/2017 18:00,314,626,7024,6652,294,36,847,3728,7103,57,100,335,278,13284,348,13527,38274,37866,82.51,93.7,-1.07%,13.56%,WINTER
1/17/2017 19:00,314,646,7325,6716,293,0,894,5178,7103,58,99,97,272,12932,63,12961,39577,39632,85.01,96.06,0.14%,13.00%,WINTER
1/17/2017 20:00,333,641,7225,6704,296,0,870,4915,7104,59,102,73,272,12769,30,12717,39744,39797,85.71,96.02,0.13%,12.03%,WINTER
1/17/2017 21:00,338,640,7377,6696,299,0,904,4694,7106,61,102,48,272,12328,21,12357,38913,38993,85,93.89,0.21%,10.46%,WINTER
1/17/2017 22:00,333,605,6246,6714,300,0,800,3659,7105,62,100,33,271,11937,10,12013,36099,36134,80,88.66,0.10%,10.83%,WINTER
1/17/2017 23:00,331,591,5526,6538,299,2,754,1641,7104,61,98,34,266,11901,5,11722,32467,32398,74.08,82.72,-0.21%,11.66%,WINTER
1/18/2017 0:00,330,598,4436,6483,293,308,724,726,7105,61,97,35,251,11629,11,11576,29272,29628,67.88,73.96,1.22%,8.96%,WINTER
1/18/2017 1:00,331,602,4221,6421,286,854,688,490,7107,59,94,36,248,11398,10,11346,26935,27299,62.58,68.74,1.35%,9.84%,WINTER
1/18/2017 2:00,321,599,3990,6354,281,1687,669,398,7107,59,93,36,248,11122,11,11124,25609,25941,59.94,65.78,1.30%,9.74%,WINTER
1/18/2017 3:00,312,605,3967,6464,279,2263,664,370,7106,59,94,36,246,11011,11,10963,25148,25542,58.96,64.88,1.57%,10.04%,WINTER
1/18/2017 4:00,306,578,3873,6212,272,2371,658,384,7105,59,94,35,245,10935,10,10953,25007,25424,57.29,62.85,1.67%,9.71%,WINTER
1/18/2017 5:00,305,595,4145,6372,274,2291,669,530,7106,60,93,35,243,10671,10,10606,25660,26017,59.83,65.56,1.39%,9.58%,WINTER
1/18/2017 6:00,317,600,4446,6423,284,885,687,780,7105,60,95,32,237,10668,11,10756,28369,28663,63.1,69.74,1.04%,10.52%,WINTER
1/18/2017 7:00,325,633,5615,6685,294,2,702,2416,7102,59,94,43,243,10317,31,10371,33409,33897,78.87,84.84,1.46%,7.57%,WINTER
1/18/2017 8:00,337,646,6946,6785,297,0,726,4767,7101,59,98,67,246,10122,178,9974,36902,37667,88.2,95.28,2.07%,8.03%,WINTER
1/18/2017 9:00,336,650,8509,6738,298,0,760,5149,7103,59,97,782,248,8994,830,9346,38002,39131,86.12,92.92,2.97%,7.90%,WINTER
1/18/2017 10:00,343,616,8727,6763,291,0,759,4947,7103,59,89,2071,247,8421,1942,8505,38920,39842,86.63,94.71,2.37%,9.33%,WINTER
1/18/2017 11:00,346,610,8759,6688,300,0,747,4426,7101,59,96,3146,253,8417,2891,8363,38893,39868,85,92.92,2.51%,9.32%,WINTER
1/18/2017 12:00,346,607,8894,6636,300,0,751,4185,7101,60,97,3438,250,8259,3555,8286,38530,39654,84,91.91,2.92%,9.42%,WINTER
1/18/2017 13:00,348,631,9134,6753,299,0,766,4017,7100,60,100,3311,243,8091,3756,8147,38555,39484,84.1,91.12,2.41%,8.35%,WINTER
1/18/2017 14:00,341,623,8865,6799,299,0,763,3758,7102,60,98,3101,243,7858,3450,7910,37349,38300,81.17,88.37,2.55%,8.87%,WINTER
1/18/2017 15:00,350,653,8869,6793,299,0,749,4164,7102,60,98,2844,245,7699,2870,7709,37029,37796,81,88.62,2.07%,9.41%,WINTER
1/18/2017 16:00,347,659,9348,6809,296,0,751,4448,7101,61,99,2277,249,7583,2134,7631,36916,37687,81.51,88.92,2.09%,9.09%,WINTER
1/18/2017 17:00,348,659,9665,6825,295,0,751,5320,7095,61,102,1224,254,7513,1108,7577,37414,38115,85.01,92.79,1.87%,9.15%,WINTER
1/18/2017 18:00,356,659,10428,6825,295,0,791,6166,7089,61,103,358,267,7528,352,7531,39380,39783,90,103.65,1.02%,15.17%,WINTER
1/18/2017 19:00,351,648,10882,6821,289,0,810,6140,7094,61,103,127,271,7858,81,7660,40867,40939,92.01,104.94,0.18%,14.05%,WINTER
1/18/2017 20:00,354,659,11095,6797,287,0,809,6062,7101,61,104,103,275,7745,15,7772,41035,41015,92.6,104.28,-0.05%,12.61%,WINTER
1/18/2017 21:00,363,639,10342,6669,287,0,790,5179,7104,62,104,58,276,7441,24,7481,39898,39736,92.01,101.81,-0.41%,10.65%,WINTER
1/18/2017 22:00,363,603,9150,6451,286,0,776,4373,7105,61,103,45,275,7354,10,7407,36690,36637,89.22,96.58,-0.14%,8.25%,WINTER
1/18/2017 23:00,355,588,8257,6276,286,0,735,3438,7104,61,103,46,276,6934,9,7059,33094,33068,85,92.16,-0.08%,8.42%,WINTER
1/19/2017 0:00,354,596,5947,6027,278,164,694,2677,7103,61,103,45,274,6685,10,6682,30199,30076,80.27,86.48,-0.41%,7.74%,WINTER
1/19/2017 1:00,352,635,5400,6052,273,416,677,2084,7103,60,99,46,270,6450,10,6490,27689,27650,71.1,77.81,-0.14%,9.44%,WINTER
1/19/2017 2:00,350,613,5323,6105,265,668,671,1688,7106,59,99,39,275,6274,10,6288,26233,26275,68.1,74.31,0.16%,9.12%,WINTER
1/19/2017 3:00,353,596,5322,6123,260,728,669,1543,7107,59,100,36,278,6585,10,6373,25772,25825,67.6,73.82,0.21%,9.20%,WINTER
1/19/2017 4:00,354,583,5216,6142,250,708,660,1613,7107,59,102,36,280,6603,10,6532,25621,25649,67.35,73.7,0.11%,9.43%,WINTER
1/19/2017 5:00,352,578,5213,6098,257,703,658,1874,7108,59,101,36,284,6536,10,6569,26223,26250,68.1,74.31,0.10%,9.12%,WINTER
1/19/2017 6:00,354,591,6356,6135,267,214,670,2073,7106,59,99,35,285,6377,10,6420,28856,28889,75.03,80.9,0.11%,7.82%,WINTER
1/19/2017 7:00,355,653,8279,6197,270,0,693,4279,7104,60,99,46,285,6220,11,6285,34117,33920,90,95.39,-0.58%,5.99%,WINTER
1/19/2017 8:00,361,655,10176,6217,275,0,747,5780,7104,62,101,46,274,6141,73,6140,37913,37527,94,101.78,-1.02%,8.28%,WINTER
1/19/2017 9:00,361,656,11218,6213,273,0,811,6097,7103,61,97,293,279,5956,485,6013,39077,38984,95,102.51,-0.24%,7.91%,WINTER
1/19/2017 10:00,360,648,11668,6230,276,0,826,6578,7102,60,98,906,280,5461,1136,5714,39677,39986,94,102.77,0.78%,9.33%,WINTER
1/19/2017 11:00,357,656,11721,6368,280,0,817,6590,7101,59,97,1412,282,5204,1602,5273,39522,40295,93.88,103.51,1.96%,10.26%,WINTER
1/19/2017 12:00,354,623,10859,6335,280,0,820,6601,7102,61,96,1689,274,5590,1739,5447,39019,40133,93,101.24,2.86%,8.86%,WINTER
1/19/2017 13:00,351,651,10586,6376,280,0,836,5931,7104,61,101,1814,274,5797,1831,5869,38722,40065,92.73,99.81,3.47%,7.64%,WINTER
1/19/2017 14:00,350,623,10382,6344,281,0,831,5501,7105,61,104,1693,265,5750,1710,5824,37392,38851,94.01,100.95,3.90%,7.38%,WINTER
1/19/2017 15:00,349,649,10683,6391,280,0,785,5441,7104,61,104,1460,272,5944,1436,5872,36885,38297,92,99.14,3.83%,7.76%,WINTER
1/19/2017 16:00,350,658,10949,6369,275,0,776,5276,7104,60,106,1097,269,6227,1058,6265,36883,38119,91.03,98.58,3.35%,8.29%,WINTER
1/19/2017 17:00,350,655,11659,6379,287,0,777,5884,7104,59,106,509,272,6636,518,6502,37613,38594,92,100.52,2.61%,9.26%,WINTER
1/19/2017 18:00,350,658,12040,6353,299,0,805,6173,7104,59,110,90,274,7007,161,7013,39468,39898,94.22,106.03,1.09%,12.53%,WINTER
1/19/2017 19:00,349,656,12493,6282,300,0,809,5967,7104,59,106,38,275,7677,8,7373,40774,40916,95.11,107.12,0.35%,12.63%,WINTER
1/19/2017 20:00,349,658,12169,6386,300,0,805,5252,7106,58,105,38,277,7792,9,7907,40719,40900,94,104.82,0.44%,11.51%,WINTER
1/19/2017 21:00,351,561,11152,6321,300,0,767,4178,7108,57,101,27,278,7790,15,7978,39926,39880,89.19,98.94,-0.12%,10.93%,WINTER
1/19/2017 22:00,352,461,10590,6319,300,0,764,4088,7107,57,98,26,276,7672,7,7805,37152,37090,85.46,94.07,-0.17%,10.07%,WINTER
1/19/2017 23:00,346,522,8962,6231,301,122,746,3616,7106,57,100,27,279,7710,10,7714,33263,33495,81.75,91.93,0.70%,12.45%,WINTER
1/20/2017 0:00,340,620,7267,6213,293,261,705,2736,7103,57,100,24,279,7325,9,7576,30163,30667,79.56,87.66,1.67%,10.18%,WINTER
1/20/2017 1:00,339,604,6898,6074,295,475,668,1914,7102,56,98,25,270,7037,9,7187,27789,28269,70,79.83,1.73%,14.04%,WINTER
1/20/2017 2:00,341,633,6583,6251,290,999,666,1797,7102,56,96,26,264,6774,10,6908,26370,26817,67.47,77.18,1.70%,14.39%,WINTER
1/20/2017 3:00,346,612,6148,6358,287,1167,651,1726,7105,57,97,24,262,6541,12,6668,25884,26223,67.1,76.69,1.31%,14.29%,WINTER
1/20/2017 4:00,327,578,5827,6315,290,1167,641,1615,7104,57,98,25,266,6555,12,6565,25673,26095,67.1,76.97,1.64%,14.71%,WINTER
1/20/2017 5:00,327,586,6277,6328,287,1149,643,1702,7106,58,99,27,280,6293,11,6415,26275,26604,67.88,78.27,1.25%,15.31%,WINTER
1/20/2017 6:00,324,588,7653,6344,289,794,641,2205,7104,58,99,27,281,6086,10,6040,28911,29318,75.51,84.71,1.41%,12.18%,WINTER
1/20/2017 7:00,327,623,9500,6578,289,289,659,3852,7102,57,98,30,281,5877,12,5922,34084,34257,90,96.29,0.51%,6.99%,WINTER
1/20/2017 8:00,345,639,12281,6742,286,0,712,4015,7103,57,100,32,280,5643,73,5843,37790,37500,94.69,105.11,-0.77%,11.00%,WINTER
1/20/2017 9:00,353,653,13435,6783,296,0,778,4440,7105,59,102,153,271,5537,378,5528,39347,39114,97.5,106.87,-0.59%,9.61%,WINTER
1/20/2017 10:00,337,651,13670,6822,296,0,802,5063,7105,59,102,543,263,5249,850,5428,40219,40006,97.47,107.49,-0.53%,10.28%,WINTER
1/20/2017 11:00,327,520,13901,6836,297,0,790,5111,7104,57,102,935,270,5073,1263,5107,40283,40116,97.31,107.49,-0.41%,10.46%,WINTER
1/20/2017 12:00,339,642,13875,6836,296,0,778,4504,7106,56,100,1208,273,4933,1327,5094,39787,39725,95.09,105.52,-0.16%,10.97%,WINTER
1/20/2017 13:00,357,655,13304,6676,295,0,798,4247,7106,55,102,1313,272,4785,1319,4889,39545,39293,94.7,101.52,-0.64%,7.20%,WINTER
1/20/2017 14:00,361,644,13059,6514,294,0,799,4135,7107,56,99,1171,280,4539,1183,4691,38093,37835,93.69,100.24,-0.68%,6.99%,WINTER
1/20/2017 15:00,361,658,13329,6513,300,0,783,4157,7106,57,104,973,283,4215,973,4361,37571,37048,92.84,99.49,-1.39%,7.16%,WINTER
1/20/2017 16:00,375,658,13764,6431,301,0,765,4188,7107,58,104,677,284,3999,599,4108,37201,36721,91.19,97.87,-1.29%,7.33%,WINTER
1/20/2017 17:00,376,658,14429,6255,298,0,778,4713,7107,59,102,233,282,3737,246,3820,37417,36795,96.69,106.77,-1.66%,10.43%,WINTER
1/20/2017 18:00,379,658,14980,6036,298,0,796,5442,7108,60,105,44,278,3659,50,3675,38870,38078,97.19,109.36,-2.04%,12.52%,WINTER
1/20/2017 19:00,377,658,15092,6047,304,0,828,5909,7106,61,106,34,285,3805,7,3799,40050,39120,98.69,110.63,-2.32%,12.10%,WINTER
1/20/2017 20:00,376,658,14467,6012,298,0,833,5383,7106,62,106,33,278,3906,9,3929,40106,38796,98.52,110.19,-3.27%,11.85%,WINTER
1/20/2017 21:00,377,658,12975,6022,300,0,815,4616,7110,62,104,25,277,3687,10,3789,39011,37945,95.03,102.76,-2.73%,8.13%,WINTER
1/20/2017 22:00,376,657,12552,5979,297,0,800,4333,7110,62,103,26,266,3255,10,3328,36402,35453,94.7,101.3,-2.61%,6.97%,WINTER
1/20/2017 23:00,372,649,11469,5799,295,0,788,3962,7108,60,103,24,262,3137,10,3138,32981,32611,92.03,98.19,-1.12%,6.69%,WINTER
1/21/2017 0:00,361,631,7198,5582,277,0,715,3682,7110,60,102,25,262,2942,10,3059,30215,30075,87.6,93.83,-0.46%,7.11%,WINTER
1/21/2017 1:00,370,607,5671,5383,278,0,680,2990,7112,60,101,25,278,2824,11,2850,27963,27757,78.58,85.72,-0.74%,9.09%,WINTER
1/21/2017 2:00,369,611,4869,5336,265,98,676,2264,7112,60,102,24,272,2833,11,2863,26123,25975,72.58,79.85,-0.57%,10.02%,WINTER
1/21/2017 3:00,372,628,4975,5265,263,438,674,2365,7111,61,103,22,274,2781,14,2863,25316,25056,70.5,78.56,-1.03%,11.43%,WINTER
1/21/2017 4:00,368,621,4890,5290,270,658,666,1992,7111,60,101,24,279,2746,15,2776,24907,24438,69.11,76.79,-1.88%,11.11%,WINTER
1/21/2017 5:00,368,624,4974,5340,281,628,669,2288,7112,61,101,31,270,2789,20,2829,24766,24417,69.7,77.58,-1.41%,11.31%,WINTER
1/21/2017 6:00,371,619,6075,5377,281,520,668,2081,7112,61,102,30,271,2690,15,2802,25378,24875,70,76.94,-1.98%,9.91%,WINTER
1/21/2017 7:00,367,586,6764,5260,281,325,674,2224,7112,61,98,30,273,2461,16,2597,27062,26463,70.49,78.33,-2.21%,11.12%,WINTER
1/21/2017 8:00,370,586,7628,5423,271,65,679,2525,7111,61,99,33,282,2319,92,2302,28824,28265,75.6,82.95,-1.94%,9.72%,WINTER
1/21/2017 9:00,370,598,8420,5506,268,0,723,4118,7111,61,101,444,289,2475,471,2540,31597,31408,84,90.05,-0.60%,7.20%,WINTER
1/21/2017 10:00,371,608,8257,5542,264,0,739,4133,7111,61,103,1355,286,2422,1060,2502,33893,34112,83.04,89.8,0.65%,8.14%,WINTER
1/21/2017 11:00,356,652,8302,5559,264,0,739,4352,7111,60,104,2008,282,2332,1497,2450,34238,34792,79.56,85.44,1.62%,7.39%,WINTER
1/21/2017 12:00,358,641,8033,5608,265,0,720,3714,7112,59,105,2391,284,2242,2045,2377,33640,34356,78.07,84.73,2.13%,8.53%,WINTER
1/21/2017 13:00,362,623,7937,5779,270,0,702,3564,7111,59,104,2607,287,2283,2306,2345,33577,34297,78.33,84.88,2.14%,8.36%,WINTER
1/21/2017 14:00,362,599,7879,5938,260,0,704,2720,7112,59,103,2527,285,2457,2237,2413,33064,33333,77.51,84.3,0.81%,8.76%,WINTER
1/21/2017 15:00,360,615,7825,6086,257,0,683,2435,7111,61,103,2264,286,2761,1980,2750,31829,31888,74.99,81.59,0.19%,8.80%,WINTER
1/21/2017 16:00,359,588,7676,6099,259,125,677,2257,7111,61,102,1912,285,3098,1437,3120,31045,31102,69.48,76.47,0.18%,10.06%,WINTER
1/21/2017 17:00,357,607,8386,6157,260,120,685,2537,7111,60,103,1074,269,3323,782,3245,31062,31028,74.2,81.53,-0.11%,9.88%,WINTER
1/21/2017 18:00,359,636,8957,6133,262,52,720,3864,7110,60,104,252,268,4004,307,3877,33361,32638,90.43,100.55,-2.17%,11.19%,WINTER
1/21/2017 19:00,361,649,9215,6126,262,0,729,4091,7112,60,105,42,277,4492,181,4408,34794,34090,92.1,102.04,-2.02%,10.79%,WINTER
1/21/2017 20:00,358,645,8522,6122,260,0,736,3581,7113,60,107,37,278,5063,59,4922,35115,34712,90,97.58,-1.15%,8.42%,WINTER
1/21/2017 21:00,360,634,8224,6100,243,0,733,3228,7112,60,107,26,279,5125,18,5290,34925,34569,90.6,98.27,-1.02%,8.47%,WINTER
1/21/2017 22:00,362,608,7885,6026,241,0,708,2940,7112,60,105,26,278,5089,12,5180,33227,32963,86.75,93.72,-0.79%,8.03%,WINTER
1/21/2017 23:00,361,590,7540,5760,239,0,705,2527,6956,60,104,26,280,5226,13,5263,31007,30681,83.08,90.51,-1.05%,8.94%,WINTER
1/22/2017 0:00,361,631,6388,5493,233,0,682,2783,6780,60,104,26,276,4947,11,5147,27849,28200,79.28,87.51,1.26%,10.38%,WINTER
1/22/2017 1:00,361,621,5884,5270,233,139,652,2366,6788,59,104,22,283,4667,6,4777,25556,25768,72.1,81.67,0.83%,13.27%,WINTER
1/22/2017 2:00,363,608,5368,5236,233,1467,641,1536,6841,60,103,16,282,4697,14,4689,23705,24031,66.44,74.72,1.38%,12.46%,WINTER
1/22/2017 3:00,361,605,5024,5217,233,2528,637,1387,6889,60,103,16,283,4970,14,4971,22827,23079,63.16,71.82,1.10%,13.71%,WINTER
1/22/2017 4:00,361,631,4836,5192,228,3351,628,775,6921,60,102,15,283,5053,5,5075,22339,22580,60.29,68.55,1.08%,13.70%,WINTER
1/22/2017 5:00,362,619,4943,5246,228,3402,624,887,6951,61,98,16,284,5170,1,5124,22340,22696,60.1,68.22,1.59%,13.51%,WINTER
1/22/2017 6:00,363,602,5412,5431,221,3161,629,869,6979,61,99,16,280,5399,4,5402,22755,22997,60.71,68.7,1.06%,13.16%,WINTER
1/22/2017 7:00,367,613,5235,5581,224,2845,623,941,7007,61,100,26,281,5461,21,5434,23675,23847,61.23,68.78,0.73%,12.33%,WINTER
1/22/2017 8:00,370,628,5645,5617,229,2239,631,1470,7036,60,98,32,281,5300,114,5394,24513,24524,65.1,72.32,0.04%,11.09%,WINTER
1/22/2017 9:00,374,611,6193,5632,228,916,660,1628,7065,60,97,468,281,5033,613,5213,26735,26586,69.02,77.22,-0.56%,11.88%,WINTER
1/22/2017 10:00,373,595,6232,5783,233,111,667,2371,7094,60,99,1318,284,4667,1461,4783,29022,29169,72.69,79.47,0.51%,9.33%,WINTER
1/22/2017 11:00,366,590,6149,5901,232,0,668,2522,7111,60,100,2069,286,4556,2305,4555,29931,30246,75,81.64,1.05%,8.85%,WINTER
1/22/2017 12:00,369,583,6083,5933,223,0,681,2429,7110,59,100,2730,288,4741,2893,4713,29813,30251,75.19,81.39,1.47%,8.25%,WINTER
1/22/2017 13:00,368,586,5943,5893,227,113,681,1944,7109,59,99,2882,282,4935,3084,4832,30115,30627,69.48,76.14,1.70%,9.59%,WINTER
1/22/2017 14:00,367,568,5552,5869,235,1437,669,1560,7108,59,95,2837,279,5487,3009,5296,30107,30482,66.34,73.2,1.25%,10.34%,WINTER
1/22/2017 15:00,369,582,5181,5790,234,2225,660,1407,7109,59,98,2725,275,6057,2673,5665,28745,29252,63.95,70.85,1.76%,10.79%,WINTER
1/22/2017 16:00,369,581,5206,5715,233,2231,647,1310,7108,59,99,2388,261,6296,2037,6325,28075,28638,62.52,70.61,2.01%,12.94%,WINTER
1/22/2017 17:00,371,601,6023,5789,221,635,650,1869,7109,59,99,1377,262,6033,1178,6240,28151,28435,67.33,74.52,1.01%,10.68%,WINTER
1/22/2017 18:00,372,612,6662,6002,221,11,671,3589,7108,59,95,354,261,5928,457,5942,30661,30547,85.38,93.86,-0.37%,9.93%,WINTER
1/22/2017 19:00,369,651,6622,6010,221,0,707,4346,7108,59,97,100,270,6196,110,6185,32605,32702,92.12,100.39,0.30%,8.98%,WINTER
1/22/2017 20:00,369,657,6771,5987,221,0,730,4128,7110,60,100,70,272,6097,21,6114,33927,33840,92,100.04,-0.26%,8.74%,WINTER
1/22/2017 21:00,369,657,6710,6081,226,0,731,3716,7111,60,99,56,275,6042,2,6169,33951,34178,86.35,94.27,0.67%,9.17%,WINTER
1/22/2017 22:00,373,617,6497,6147,233,0,690,3373,7111,60,99,63,272,5868,1,5928,32748,32866,85.1,92,0.36%,8.11%,WINTER
1/22/2017 23:00,371,593,5966,6051,233,21,670,2764,7112,59,97,58,264,5785,3,5725,30049,30048,78.87,86.23,0.00%,9.33%,WINTER
1/23/2017 0:00,368,609,4459,6013,231,679,660,1331,7112,59,95,54,261,5612,12,5636,27376,27029,68.84,76.94,-1.27%,11.77%,WINTER
1/23/2017 1:00,366,635,4273,6142,230,2257,654,1234,7112,59,95,54,263,5349,13,5385,25193,25071,65.31,73.71,-0.48%,12.86%,WINTER
1/23/2017 2:00,368,598,3869,6234,231,3171,631,1048,7113,60,94,51,265,5288,10,5272,23954,23793,61.88,68.54,-0.67%,10.76%,WINTER
1/23/2017 3:00,366,577,3803,6261,231,3670,627,893,7113,59,96,52,263,5372,9,5336,23404,23347,60.4,67.61,-0.24%,11.94%,WINTER
1/23/2017 4:00,366,578,3860,6205,226,3675,624,771,7113,58,94,51,267,5292,7,5259,23297,23349,60.29,66.85,0.22%,10.88%,WINTER
1/23/2017 5:00,364,579,4064,6371,231,2872,616,1096,7113,58,93,54,274,5472,9,5422,24155,24201,63,69.66,0.19%,10.57%,WINTER
1/23/2017 6:00,368,597,5174,6680,230,305,614,2548,7111,57,92,56,291,5573,10,5538,27177,27475,79.11,86.21,1.10%,8.97%,WINTER
